survey	id	sentence_nr	context_en	context_ru	sentence_en	sentence_ru	translat_original	translit_morph	gloss	translation	target_verb	target_trans	form_label	exp	given	comments	speaker	idiom	language	gender	birthyear	date
pfq	333	13	[Do you know what happened to me once when I was a child? (Note: the speaker was, however, old enough to remember the incident.)]	[Знаете что однажды со мной случилось в детстве. Очень хорошо помню.]	I SIT under a tree, when an apple FALL on my head. (Or, if more natural: When I SIT under a tree, an apple FALL on my head.)	Когда я CИДЕТЬ под деревом, на мою голову ПАДАТЬ яблоко.	Ден кьет1урукь гьогъу вук1одлогу дир мялло инчи букку.	den ƛʼet’uruƛʼ hoʁu wuk’odlogu dir mjallo inči bukku.			падать	bukːu	aorist	not p	not p		1	Rikvani	Andi	M		2016
pfq	334	14	[It is morning. A wakes up, looks out of the window and sees that the coutyard (or the street) is wet.]	[Утром просыпаетесь, смотрите из окна и видите как во дворе или на улице мокро.]	A: It RAIN during the night.	А: Ночью дождь ИДТИ. 	Лъакьу ц1ц1а релъид.	ɬaƛʼu cʼːa reɬid.  			(дождь) идти	reɬid	perfect	not p	perfect		1	Rikvani	Andi	M		2016
pfq	335	15	[Question: You MEET my sister (at any time in your life up to now)?]	[Вопрос: Вы ВСТРЕЧАТЬСЯ с моей сестрой (в какой-то момент)?]	Answer: Yes, I MEET her several times.	Ответ: Да, мы с ней ВСТРЕЧАТЬСЯ несколько раз.	Гьу, гьегейлогу ден гьагъо.	hu, hegejlogu den haʁo. 			встречаться	haʁo	aorist	not p	not p		1	Rikvani	Andi	M		2016
pfq	336	16	[A question asked at 9 o’clock A.M.: Why do you look so tired?]	[Вопрос задан в 9 утра: Почему так устало выглядите?]	Answer: I WAKE UP at 4 o’clock this morning (or: today).	Ответ: ПРОСЫПАТЬСЯ в 4 сегодня утром.	Саат богъогулла вуч1и.	saat boʁogulla wučʼi. 			просыпаться	wučʼi	aorist	not p	not p		1	Rikvani	Andi	M		2016
pfq	337	17	[A question asked at 3 o’clock P.M.: Why do you look so tired?]	[Вопрос задан в 3 днем: Почему так устало выглядите?]	Answer: I WAKE UP at 4 o’clock today.	Ответ: ПРОСЫПАТЬСЯ в 4 сегодня.	Саат богъогулла вуч1и.	saat boʁogulla wučʼi. 			просыпаться	wučʼi	aorist	not p	not p		1	Rikvani	Andi	M		2016
pfq	338	18	[A question asked at 9 o’clock A.M.: Why do you look so tired?]	[Вопрос задан в 9 утра: Почему так устало выглядите?]	Answer: I NOT SLEEP well during the night.	Ответ: Я НЕ СПАТЬ хорошо ночью.	Ден лъакьу шув кьихонсу.	den ɬaƛʼu šuw ƛʼiχonsu. 			не спать	ƛʼiχonsu	aorist	not p	not p	negative	1	Rikvani	Andi	M		2016
pfq	339	19	[A question asked at 3 o’clock P.M.: Why do you look so tired?]	[Вопрос задан в 3 днем: Почему так устало выглядите?]	Answer: I NOT SLEEP well during the night.	Ответ: Я НЕ СПАТЬ хорошо ночью.	Ден лъакьу шув кьихонсу.	den ɬaƛʼu šuw ƛʼiχonsu. 			не спать	ƛʼiχonsu	aorist	not p	not p	negative	1	Rikvani	Andi	M		2016
pfq	340	20	[A has got his wages and says:]	[А получил зарплату и говорит:]	I GET my wages today, so I can now BUY you a beer.	Сегодня ПОЛУЧАТЬ зарплату, так что сейчас могу вас ПОКУПАТЬ/УГОЩАТЬ пивом.  	Желъал харж бикъдя гьербигьи жик1овлулъу пиво бихду бегъелля.	žeɬal χarž biqʼdja herbihi žik’owluɬu piwo biχdu beʁellja. 			получать	biqʼdja	future	not p	other		1	Rikvani	Andi	M		2016
pfq	341	20	[A has got his wages and says:]	[А получил зарплату и говорит:]	I GET my wages today, so I can now BUY you a beer.	Сегодня ПОЛУЧАТЬ зарплату, так что сейчас могу вас ПОКУПАТЬ/УГОЩАТЬ пивом.  	Желъал харж бикъдя гьербигьи жик1овлулъу пиво бихду бегъелля.	žeɬal χarž biqʼdja herbihi žik’owluɬu piwo biχdu beʁellja. 			покупать/угощать	beʁellja	future	present	other		1	Rikvani	Andi	M		2016
pfq	342	21			I GET my wages yesterday, so I can now BUY you a beer.	Я ПОЛУЧАТЬ зарплату вчера, так что сейчас могу вас ПОКУПАТЬ/УГОЩАТЬ пивом.	Желъал харж бикъдя гьербигьи жик1овлулъу пиво бихду бегъелля.	žeɬal χarž biqʼdja herbihi žik’owluɬu piwo biχdu beʁellja. 			получать	biqʼdja	future	not p	other		1	Rikvani	Andi	M		2016
pfq	343	21			I GET my wages yesterday, so I can now BUY you a beer.	Я ПОЛУЧАТЬ зарплату вчера, так что сейчас могу вас ПОКУПАТЬ/УГОЩАТЬ пивом.	Желъал харж бикъдя гьербигьи жик1овлулъу пиво бихду бегъелля.	žeɬal χarž biqʼdja herbihi žik’owluɬu piwo biχdu beʁellja. 			покупать/угощать	beʁellja	future	present	other		1	Rikvani	Andi	M		2016
pfq	344	22	[Note: These sentences do not necessarily imply the passive voice though BE BORN happens to be formally a passive in English. Treat it as a single lexical unit.]		A: When you BE BORN? – B: I BE BORN on the first of June 1950.	А: Когда вы РОЖДАТЬСЯ. – В: Я РОЖДАТЬСЯ первого июня 1950 года.	Мен инналъо вужун?	men innaɬo wužun?			рождаться	wužun	aorist	resultative/passive	not p		1	Rikvani	Andi	M		2016
pfq	345	22	[Note: These sentences do not necessarily imply the passive voice though BE BORN happens to be formally a passive in English. Treat it as a single lexical unit.]		A: When you BE BORN? – B: I BE BORN on the first of June 1950.	А: Когда вы РОЖДАТЬСЯ. – В: Я РОЖДАТЬСЯ первого июня 1950 года.	Ден вужун леседуси июнла 1950 решинла.	den wužun lesedusi ijunla 1950 rešinla.			рождаться	wužun	aorist	resultative/passive	not p		1	Rikvani	Andi	M		2016
pfq	346	23	[A guide presenting his home town to tourists. Note: This sentence does necessarily imply the passive voice, unless it really is the most natural way of expressing this sentence in L.]	[Гид показывает свой город туристам.]	Our town BE FOUNDED in 1550.	Наш город СОЗДАТЬ в 1550 году.	Ищиб шагьар жий 1550 решинла.	išːib šahar žij 1550 rešinla.			создать	žij 	aorist	resultative/passive	not p		1	Rikvani	Andi	M		2016
pfq	347	24	[Question: Do you know what remarkable event TAKE PLACE in 1550? Note: as in 23.]	[Вопрос: Знаете ли вы, что ПРОИСХОДИТЬ в 1550 году?]	Answer: In that year, our town BE FOUNDED.	Ответ: В том году, наш город СОЗДАТЬ. 	Гьедер решин ищиб шагьар джий.	heder rešin išːib šahar žij.			создать	žij	aorist	resultative/passive	not p		1	Rikvani	Andi	M		2016
pfq	348	25	[Question: When Columbus ARRIVE at America for the first time?]	[Вопрос: Когда Колумб впервые ПРИЕЗЖАТЬ в Америку?]	Answer: He ARRIVE at America in 1492.	Ответ: Он ПРИЕЗЖАТЬ  в Америку в 1492 году.	Гьегев Америкалло вугъо 1492 решинла.	hegew amerikallo wuʁo 1492 rešinla.			приезжать	wuʁo	aorist	not p	not p		1	Rikvani	Andi	M		2016
pfq	349	26	[Question: What do you know about this novel? Note: This sentence does not necessarily imply the active voice or the word order given here if it is not natural in L.]	[Вопрос: Что вы знаете про этот роман?]	Answer: Graham Greene WRITE it.	Грем Грин ПИСАТЬ ее.	Гьегеб Гринщуд хъвари.	hegeb grinšːud qʷari.			писать	qʷari	aorist	not p	not p		1	Rikvani	Andi	M		2016
pfq	350	27	[Question: Your sister still BE at home?]	[Вопрос: Ваша сестра еще ЕСТЬ дома?]	Answer: No, she already GO AWAY.	Ответ: Нет, она уже УХОДИТЬ. 	Су гьегей ишукку йилон.	su hegej išukku jilon.			уходить	jilon	aorist	not p	not p		1	Rikvani	Andi	M		2016
pfq	351	28	[B’s sister is known to gave gone to another town. Question: A: Your sister COME BACK? (Note: a free translation may be needed for B’s answer.)]	[Известно что сестра В уехала в другой город. Вопрос: А: Ваша сестра ВОЗВРАЩАТЬСЯ?]	B: No, she still GO AWAY.	В: Нет, она еще УХОДИТЬ. 	Су гьегей гьинджелло йилон.	su hegej hinžello jilon.			уходить	jilon	aorist	unclear	not p		1	Rikvani	Andi	M		2016
pfq	352	29	[As in 28. Question: Your sister COME BACK?]	[Известно что сестра В уехала в другой город. Вопрос: А: Ваша сестра ВОЗВРАЩАТЬСЯ?]	Answer: No, she NOT COME BACK yet.	Ответ: Нет, она еще не ВОЗВРАЩАТЬСЯ.  	Су, гьегей гьинджелло йигълъосу.	su, hegej hinžello jiʁɬosu.			возвращаться	jiʁɬosu	aorist	perfect	not p	negative	1	Rikvani	Andi	M		2016
pfq	353	30	[A: Don’t talk so loud! You’ll wake the baby.]	[А: Не разговарывайте так громко! Младенца разбудите.]	B: He WAKE UP already.	В: Он уже ПРОСЫПАТЬСЯ. 	Гьегев вуч1ид.	hegew wučʼid. 			просыпаться	wučʼid	perfect	perfect	perfect		1	Rikvani	Andi	M		2016
pfq	354	31	[The baby wakes up one hour earlier than expected and starts screaming. Mother (in another room):]	[Младенец просыпается час раньше чем ожидалось и начинает кричать. Мать (с другой комнаты):]	Oh no! He WAKE UP aleady!	Ой! Он уже ПРОСЫПАТЬСЯ.	Гьегев вуч1иджа.	hegew wučʼidža.			просыпаться	wučʼidža	perfect	perfect	perfect	ǯa?	1	Rikvani	Andi	M		2016
pfq	355	32			You BE to (VISIT) Australia (ever in your life)? 	Вы БЫТЬ(ПОСЕЩАТЬ, выбираете самый естественный для вашего языка вариант) в Австралии (когда-нибудь в жизни)?	Мен Австралялла вук1оде?	men awstraljalla wuk’ode?			быть/посещать	wuk’ode	aorist	perfect	not p	interrogative	1	Rikvani	Andi	M		2016
pfq	356	33	[These are alternative answers to 32. They should all be translated.]	[Возможные ответы на 32, перевести все отдельно.]	No, I never BE (VISIT) there. – Yes, I BE (VISIT) there. – Yes, I BE (VISIT) there several times. – Yes, I BE (VISIT) there in January 1987.	Нет, никогда там не БЫТЬ(ПОСЕЩАТЬ). Да, БЫТЬ(ПОСЕЩАТЬ) там. Да, БЫТЬ(ПОСЕЩАТЬ) там несколько раз. Да, БЫТЬ(ПОСЕЩАТЬ) там в январе 1987 года.	Су, оншгуло вук1осу.	su, onšgulo wuk’osu.			быть/посещать	wuk’osu	aorist	perfect	not p	negative	1	Rikvani	Andi	M		2016
pfq	357	33	[These are alternative answers to 32. They should all be translated.]	[Возможные ответы на 32, перевести все отдельно.]	No, I never BE (VISIT) there. – Yes, I BE (VISIT) there. – Yes, I BE (VISIT) there several times. – Yes, I BE (VISIT) there in January 1987.	Нет, никогда там не БЫТЬ(ПОСЕЩАТЬ). Да, БЫТЬ(ПОСЕЩАТЬ) там. Да, БЫТЬ(ПОСЕЩАТЬ) там несколько раз. Да, БЫТЬ(ПОСЕЩАТЬ) там в январе 1987 года.	Джи вук1о гьеделъу.	dži wuk’o hedeɬu.			быть/посещать	wuk’o	aorist	perfect	not p		1	Rikvani	Andi	M		2016
